PST045214;PST040210;PST120214;POP010210;AGE135214;AGE295214;AGE775214;SEX255214;RHI125214;RHI225214;RHI325214;RHI425214;RHI525214;RHI625214;RHI725214;RHI825214;POP715213;POP645213;POP815213;EDU635213;EDU685213;VET605213;LFE305213;HSG010214;HSG445213;HSG096213;HSG495213;HSD410213;HSD310213;INC910213;INC110213;PVY020213;BZA010213;BZA110213;BZA115213;NES010213;SBO001207;SBO315207;SBO115207;SBO215207;SBO515207;SBO415207;SBO015207;MAN450207;WTN220207;RTN130207;RTN131207;AFN120207;BPS030214;LND110210;POP060210;pct_dem_16;pct_gop_16;pct_dem_12;pct_gop_12
4370;4431;-1.40000000000;4431;6.10000000000;25.20000000000;19.70000000000;50.90000000000;98.50000000000;0.20000000000;0.20000000000;0.20000000000;0.00000000000;0.80000000000;1.10000000000;97.50000000000;89.90000000000;1.80000000000;6.40000000000;85.90000000000;9.80000000000;299;27.20000000000;2089;71.00000000000;10.10000000000;73600;1773;2.45000000000;18160;34688;24.00000000000;81;306;-15.50000000000;330;371;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;42.90000000000;0;0;32109;7858;386;3;307.30000000000;14.40000000000;0.18313502300;0.77858251400;0.35946364100;0.60546673500
11576;9746;18.80000000000;9746;7.20000000000;24.70000000000;13.00000000000;47.70000000000;94.60000000000;0.50000000000;1.90000000000;0.50000000000;0.10000000000;2.50000000000;4.80000000000;90.30000000000;82.70000000000;1.50000000000;3.60000000000;90.20000000000;17.70000000000;759;17.30000000000;5010;69.10000000000;13.10000000000;153000;4270;2.40000000000;32036;58112;14.20000000000;573;5810;1.20000000000;948;1060;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;20.30000000000;0;235835;128640;14138;19700;164;2084.14000000000;4.70000000000;0.13902743100;0.80735660800;0.21555845300;0.75597566300
157389;156898;0.30000000000;156898;6.80000000000;23.80000000000;13.60000000000;48.40000000000;72.10000000000;21.90000000000;1.60000000000;1.40000000000;0.10000000000;2.80000000000;29.30000000000;47.90000000000;88.00000000000;10.50000000000;25.30000000000;77.00000000000;14.30000000000;8555;23.30000000000;56348;67.10000000000;20.20000000000;168900;50676;2.86000000000;22524;50750;17.50000000000;2898;43640;-3.90000000000;6032;8637;9.50000000000;0.00000000000;3.70000000000;0.00000000000;8.60000000000;21.40000000000;2591390;0;1952706;12566;155140;212;483.70000000000;324.40000000000;0.51010977400;0.45669395300;0.60988033600;0.37934589300
7330;7544;-2.80000000000;7544;4.90000000000;20.30000000000;19.70000000000;47.30000000000;95.40000000000;3.50000000000;0.20000000000;0.40000000000;0.00000000000;0.60000000000;1.80000000000;93.90000000000;89.10000000000;1.10000000000;1.80000000000;88.90000000000;18.60000000000;841;25.20000000000;3435;81.00000000000;5.20000000000;76600;3056;2.31000000000;23656;48138;15.90000000000;155;1201;-2.00000000000;486;508;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0;53090;7647;0;0;437.27000000000;17.30000000000;0.28322784800;0.66534810100;0.44461617700;0.53116950000
14374;14665;-2.00000000000;14665;6.50000000000;21.70000000000;21.80000000000;51.40000000000;97.90000000000;0.60000000000;0.30000000000;0.30000000000;0.00000000000;0.80000000000;1.30000000000;96.90000000000;87.40000000000;1.40000000000;1.50000000000;85.40000000000;14.30000000000;1374;24.90000000000;7125;78.60000000000;8.80000000000;72200;6240;2.28000000000;25375;42914;15.60000000000;381;3410;-0.20000000000;1187;1249;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;400258;123142;8392;11408;1;494.77000000000;29.60000000000;0.19371655900;0.77363150000;0.30981725500;0.66992491900
357823;349626;2.30000000000;349497;5.90000000000;22.80000000000;16.00000000000;51.30000000000;84.70000000000;8.40000000000;0.80000000000;3.50000000000;0.10000000000;2.40000000000;21.50000000000;68.10000000000;85.40000000000;9.80000000000;22.10000000000;86.80000000000;28.10000000000;23497;24.20000000000;143377;67.50000000000;23.90000000000;196600;133289;2.57000000000;27923;54923;13.70000000000;8437;165363;-1.10000000000;21126;27183;4.60000000000;0.00000000000;3.50000000000;0.00000000000;8.30000000000;29.50000000000;7031570;0;5081208;15047;546275;773;345.17000000000;1012.50000000000;0.50373453700;0.45928602700;0.53152040400;0.45604532100
4217;4271;-1.30000000000;4271;5.70000000000;22.70000000000;24.10000000000;49.40000000000;88.80000000000;0.40000000000;7.60000000000;0.40000000000;0.30000000000;2.40000000000;1.40000000000;88.00000000000;86.80000000000;0.60000000000;4.10000000000;86.50000000000;17.00000000000;427;16.20000000000;2506;71.20000000000;10.00000000000;58400;1986;2.11000000000;23041;36719;19.20000000000;187;1113;-3.80000000000;462;690;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;27257;52969;13072;2836;10;1014.96000000000;4.20000000000;0.18699187000;0.76518412200;0.27847512800;0.70060437000
533116;535141;-0.40000000000;535153;6.20000000000;22.50000000000;16.60000000000;51.90000000000;74.00000000000;21.10000000000;0.20000000000;2.10000000000;0.00000000000;2.50000000000;2.60000000000;71.90000000000;81.80000000000;3.70000000000;5.50000000000;88.20000000000;24.60000000000;45106;21.30000000000;254402;62.00000000000;25.20000000000;112800;222578;2.32000000000;24997;43401;17.70000000000;11473;224561;0.70000000000;31748;37894;10.70000000000;0.30000000000;2.60000000000;0.00000000000;0.90000000000;29.60000000000;14049197;3766651;6844551;12719;882692;381;461.55000000000;1159.50000000000;0.47147379400;0.48391569200;0.50727584500;0.47661897400
77159;78064;-1.20000000000;78064;5.40000000000;21.70000000000;15.20000000000;47.50000000000;90.80000000000;6.10000000000;0.30000000000;0.50000000000;0.00000000000;2.30000000000;1.10000000000;89.90000000000;86.30000000000;0.70000000000;3.10000000000;84.10000000000;13.70000000000;7168;25.90000000000;31793;72.50000000000;11.90000000000;111100;28308;2.53000000000;21310;43264;19.70000000000;1218;22202;-4.60000000000;3887;5162;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;30.50000000000;2522193;226559;831195;10947;90194;55;689.19000000000;113.30000000000;0.34208254200;0.61588672100;0.47978315700;0.50350471300
9104;9538;-4.60000000000;9538;5.70000000000;22.30000000000;18.20000000000;49.20000000000;71.30000000000;26.70000000000;0.10000000000;0.80000000000;0.00000000000;1.10000000000;3.60000000000;68.40000000000;89.80000000000;0.70000000000;1.40000000000;81.10000000000;10.30000000000;923;22.50000000000;4022;72.40000000000;6.20000000000;83400;3277;2.69000000000;18207;40771;21.20000000000;125;1727;0.20000000000;561;742;10.90000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;94087;27252;2734;2608;10;354.34000000000;26.90000000000;0.24323585700;0.74091281800;0.30790116800;0.68395329900
